id,time,values
5,2023:02:08 06:31:18,413.8
1,2023:02:08 06:34:38,7.3
2,2023:02:08 06:34:38,380.7
3,2023:02:08 06:34:38,251.3
4,2023:02:08 06:34:38,55.2
5,2023:02:08 06:34:38,180.3
1,2023:02:08 06:37:58,567.0
2,2023:02:08 06:37:58,552.6
3,2023:02:08 06:37:58,409.1
4,2023:02:08 06:37:58,27.7
5,2023:02:08 06:37:58,218.3
1,2023:02:08 06:41:18,39.7
2,2023:02:08 06:41:18,382.7
3,2023:02:08 06:41:18,2.2
4,2023:02:08 06:41:18,515.7
5,2023:02:08 06:41:18,112.2
1,2023:02:08 06:44:38,66.6
2,2023:02:08 06:44:38,442.3
3,2023:02:08 06:44:38,518.5
4,2023:02:08 06:44:38,447.4
5,2023:02:08 06:44:38,504.1
1,2023:02:08 06:47:58,59.6
2,2023:02:08 06:47:58,249.8
3,2023:02:08 06:47:58,166.5
4,2023:02:08 06:47:58,321.4
5,2023:02:08 06:47:58,150.6
1,2023:02:08 06:51:18,88.0
2,2023:02:08 06:51:18,455.7
3,2023:02:08 06:51:18,188.3
4,2023:02:08 06:51:18,425.2
5,2023:02:08 06:51:18,243.1
1,2023:02:08 06:54:38,499.6
2,2023:02:08 06:54:38,201.7
3,2023:02:08 06:54:38,15.5
4,2023:02:08 06:54:38,339.5
5,2023:02:08 06:54:38,454.7
1,2023:02:08 06:57:58,541.6
2,2023:02:08 06:57:58,341.4
3,2023:02:08 06:57:58,449.5
4,2023:02:08 06:57:58,72.6
5,2023:02:08 06:57:58,313.7
1,2023:02:08 07:01:18,134.5
2,2023:02:08 07:01:18,375.6
3,2023:02:08 07:01:18,405.5
4,2023:02:08 07:01:18,162.8
5,2023:02:08 07:01:18,280.0
1,2023:02:08 07:04:38,100.4
2,2023:02:08 07:04:38,518.8
3,2023:02:08 07:04:38,539.8
4,2023:02:08 07:04:38,101.1
5,2023:02:08 07:04:38,396.1
1,2023:02:08 07:07:58,46.1
2,2023:02:08 07:07:58,542.3
3,2023:02:08 07:07:58,3.5
4,2023:02:08 07:07:58,470.5
5,2023:02:08 07:07:58,38.5
1,2023:02:08 07:11:18,471.3
2,2023:02:08 07:11:18,468.1
3,2023:02:08 07:11:18,125.8
4,2023:02:08 07:11:18,506.4
5,2023:02:08 07:11:18,362.4
1,2023:02:08 07:14:38,566.2
2,2023:02:08 07:14:38,336.3
3,2023:02:08 07:14:38,593.7
4,2023:02:08 07:14:38,567.7
5,2023:02:08 07:14:38,108.8
1,2023:02:08 07:17:58,33.4
2,2023:02:08 07:17:58,313.8
3,2023:02:08 07:17:58,517.5
4,2023:02:08 07:17:58,75.1
5,2023:02:08 07:17:58,306.8
1,2023:02:08 07:21:18,409.1
2,2023:02:08 07:21:18,52.0
3,2023:02:08 07:21:18,174.3
4,2023:02:08 07:21:18,507.3
5,2023:02:08 07:21:18,285.3
1,2023:02:08 07:24:38,282.2
2,2023:02:08 07:24:38,451.1
3,2023:02:08 07:24:38,85.8
4,2023:02:08 07:24:38,525.4
5,2023:02:08 07:24:38,143.4
1,2023:02:08 07:27:58,436.4
2,2023:02:08 07:27:58,210.5
3,2023:02:08 07:27:58,422.5
4,2023:02:08 07:27:58,376.3
5,2023:02:08 07:27:58,223.8
1,2023:02:08 07:31:18,267.3
2,2023:02:08 07:31:18,208.7
3,2023:02:08 07:31:18,248.2
4,2023:02:08 07:31:18,334.4
5,2023:02:08 07:31:18,9.8
1,2023:02:08 07:34:38,78.5
2,2023:02:08 07:34:38,386.2
3,2023:02:08 07:34:38,328.8
4,2023:02:08 07:34:38,468.8
5,2023:02:08 07:34:38,593.0
1,2023:02:08 07:37:58,361.7
2,2023:02:08 07:37:58,582.0
3,2023:02:08 07:37:58,407.8
4,2023:02:08 07:37:58,350.0
5,2023:02:08 07:37:58,537.5
1,2023:02:08 07:41:18,503.2
2,2023:02:08 07:41:18,386.7
3,2023:02:08 07:41:18,3.7
4,2023:02:08 07:41:18,355.6
5,2023:02:08 07:41:18,292.0
1,2023:02:08 07:44:38,70.3
2,2023:02:08 07:44:38,6.5
3,2023:02:08 07:44:38,76.7
4,2023:02:08 07:44:38,516.0
5,2023:02:08 07:44:38,61.2
1,2023:02:08 07:47:58,222.2
2,2023:02:08 07:47:58,150.6
3,2023:02:08 07:47:58,105.2
4,2023:02:08 07:47:58,192.6
5,2023:02:08 07:47:58,551.1
1,2023:02:08 07:51:18,350.3
2,2023:02:08 07:51:18,65.5
3,2023:02:08 07:51:18,46.2
4,2023:02:08 07:51:18,107.0
5,2023:02:08 07:51:18,404.1
1,2023:02:08 07:54:38,519.8
2,2023:02:08 07:54:38,420.2
3,2023:02:08 07:54:38,260.7
4,2023:02:08 07:54:38,455.8
5,2023:02:08 07:54:38,567.7
1,2023:02:08 07:57:58,159.8
2,2023:02:08 07:57:58,11.2
3,2023:02:08 07:57:58,278.0
4,2023:02:08 07:57:58,21.7
5,2023:02:08 07:57:58,52.2
1,2023:02:08 08:01:18,395.2
2,2023:02:08 08:01:18,272.2
3,2023:02:08 08:01:18,159.7
4,2023:02:08 08:01:18,521.5
5,2023:02:08 08:01:18,111.4
1,2023:02:08 08:04:38,565.4
2,2023:02:08 08:04:38,447.2
3,2023:02:08 08:04:38,369.6
4,2023:02:08 08:04:38,448.5
5,2023:02:08 08:04:38,362.2
1,2023:02:08 08:07:58,58.1
2,2023:02:08 08:07:58,76.7
3,2023:02:08 08:07:58,208.8
4,2023:02:08 08:07:58,449.1
5,2023:02:08 08:07:58,579.3
1,2023:02:08 08:11:18,60.8
2,2023:02:08 08:11:18,426.2
3,2023:02:08 08:11:18,294.5
4,2023:02:08 08:11:18,24.7
5,2023:02:08 08:11:18,265.6
1,2023:02:08 08:14:38,551.6
2,2023:02:08 08:14:38,308.1
3,2023:02:08 08:14:38,172.3
4,2023:02:08 08:14:38,54.4
5,2023:02:08 08:14:38,154.7
1,2023:02:08 08:17:58,574.4
2,2023:02:08 08:17:58,60.6
3,2023:02:08 08:17:58,546.8
4,2023:02:08 08:17:58,437.7
5,2023:02:08 08:17:58,502.6
1,2023:02:08 08:21:18,386.7
2,2023:02:08 08:21:18,144.1
3,2023:02:08 08:21:18,235.7
4,2023:02:08 08:21:18,410.3
5,2023:02:08 08:21:18,533.1
1,2023:02:08 08:24:38,359.6
2,2023:02:08 08:24:38,507.0
3,2023:02:08 08:24:38,442.2
4,2023:02:08 08:24:38,415.1
5,2023:02:08 08:24:38,259.2
1,2023:02:08 08:27:58,275.4
2,2023:02:08 08:27:58,339.3
3,2023:02:08 08:27:58,141.0
4,2023:02:08 08:27:58,90.3
5,2023:02:08 08:27:58,203.6
1,2023:02:08 08:31:18,47.8
2,2023:02:08 08:31:18,146.2
3,2023:02:08 08:31:18,184.1
4,2023:02:08 08:31:18,222.2
5,2023:02:08 08:31:18,186.6
1,2023:02:08 08:34:38,413.2
2,2023:02:08 08:34:38,499.6
3,2023:02:08 08:34:38,4.3
4,2023:02:08 08:34:38,110.3
5,2023:02:08 08:34:38,295.1
1,2023:02:08 08:37:58,192.3
2,2023:02:08 08:37:58,251.1
3,2023:02:08 08:37:58,337.0
4,2023:02:08 08:37:58,30.2
5,2023:02:08 08:37:58,316.1
1,2023:02:08 08:41:18,553.6
2,2023:02:08 08:41:18,162.7
3,2023:02:08 08:41:18,492.7
4,2023:02:08 08:41:18,243.6
5,2023:02:08 08:41:18,435.0
1,2023:02:08 08:44:38,255.4
2,2023:02:08 08:44:38,392.5
3,2023:02:08 08:44:38,469.6
4,2023:02:08 08:44:38,513.2
5,2023:02:08 08:44:38,162.5
1,2023:02:08 08:47:58,156.8
2,2023:02:08 08:47:58,212.5
3,2023:02:08 08:47:58,0.0
4,2023:02:08 08:47:58,455.0
5,2023:02:08 08:47:58,349.6
1,2023:02:08 08:51:18,16.2
2,2023:02:08 08:51:18,111.8
3,2023:02:08 08:51:18,32.6
4,2023:02:08 08:51:18,415.2
5,2023:02:08 08:51:18,379.0
1,2023:02:08 08:54:38,531.0
2,2023:02:08 08:54:38,89.2
3,2023:02:08 08:54:38,159.4
4,2023:02:08 08:54:38,5.7
5,2023:02:08 08:54:38,483.6
1,2023:02:08 08:57:58,148.4
2,2023:02:08 08:57:58,406.0
3,2023:02:08 08:57:58,265.6
4,2023:02:08 08:57:58,20.4
5,2023:02:08 08:57:58,351.5
1,2023:02:08 09:01:18,85.0
2,2023:02:08 09:01:18,237.0
3,2023:02:08 09:01:18,150.2
4,2023:02:08 09:01:18,41.4
5,2023:02:08 09:01:18,171.4
1,2023:02:08 09:04:38,326.4
2,2023:02:08 09:04:38,45.1
3,2023:02:08 09:04:38,496.6
4,2023:02:08 09:04:38,160.1
5,2023:02:08 09:04:38,130.1
1,2023:02:08 09:07:58,505.6
2,2023:02:08 09:07:58,222.3
3,2023:02:08 09:07:58,414.2
4,2023:02:08 09:07:58,149.0
5,2023:02:08 09:07:58,86.1
1,2023:02:08 09:11:18,47.2
2,2023:02:08 09:11:18,315.8
3,2023:02:08 09:11:18,413.4
4,2023:02:08 09:11:18,117.4
5,2023:02:08 09:11:18,12.5
1,2023:02:08 09:14:38,273.7
2,2023:02:08 09:14:38,413.0
3,2023:02:08 09:14:38,561.6
4,2023:02:08 09:14:38,484.3
5,2023:02:08 09:14:38,174.1
1,2023:02:08 09:17:58,21.8
2,2023:02:08 09:17:58,219.2
3,2023:02:08 09:17:58,574.8
4,2023:02:08 09:17:58,76.4
5,2023:02:08 09:17:58,585.5
1,2023:02:08 09:21:18,550.2
2,2023:02:08 09:21:18,440.3
3,2023:02:08 09:21:18,249.7
4,2023:02:08 09:21:18,430.7
5,2023:02:08 09:21:18,540.6
1,2023:02:08 09:24:38,3.0
2,2023:02:08 09:24:38,368.4
3,2023:02:08 09:24:38,184.8
4,2023:02:08 09:24:38,367.4
5,2023:02:08 09:24:38,300.2
1,2023:02:08 09:27:58,38.4
2,2023:02:08 09:27:58,374.2
3,2023:02:08 09:27:58,537.5
4,2023:02:08 09:27:58,197.3
5,2023:02:08 09:27:58,182.2
1,2023:02:08 09:31:18,76.2
2,2023:02:08 09:31:18,445.6
3,2023:02:08 09:31:18,161.5
4,2023:02:08 09:31:18,222.7
5,2023:02:08 09:31:18,593.1
1,2023:02:08 09:34:38,124.2
2,2023:02:08 09:34:38,476.2
3,2023:02:08 09:34:38,360.5
4,2023:02:08 09:34:38,471.8
5,2023:02:08 09:34:38,304.0
1,2023:02:08 09:37:58,329.6
2,2023:02:08 09:37:58,354.3
3,2023:02:08 09:37:58,173.4
4,2023:02:08 09:37:58,492.3
5,2023:02:08 09:37:58,154.3
1,2023:02:08 09:41:18,486.2
2,2023:02:08 09:41:18,216.3
3,2023:02:08 09:41:18,346.3
4,2023:02:08 09:41:18,380.1
5,2023:02:08 09:41:18,130.0
1,2023:02:08 09:44:38,229.0
2,2023:02:08 09:44:38,83.0
3,2023:02:08 09:44:38,328.3
4,2023:02:08 09:44:38,81.6
5,2023:02:08 09:44:38,25.5
1,2023:02:08 09:47:58,452.0
2,2023:02:08 09:47:58,491.0
3,2023:02:08 09:47:58,81.6
4,2023:02:08 09:47:58,154.8
5,2023:02:08 09:47:58,251.3
1,2023:02:08 09:51:18,79.3
2,2023:02:08 09:51:18,435.3
3,2023:02:08 09:51:18,147.8
4,2023:02:08 09:51:18,342.6
5,2023:02:08 09:51:18,368.1
1,2023:02:08 09:54:38,534.0
2,2023:02:08 09:54:38,52.3
3,2023:02:08 09:54:38,316.0
4,2023:02:08 09:54:38,63.8
5,2023:02:08 09:54:38,396.6
1,2023:02:08 09:57:58,87.4
2,2023:02:08 09:57:58,537.3
3,2023:02:08 09:57:58,474.6
4,2023:02:08 09:57:58,43.0
5,2023:02:08 09:57:58,37.5
1,2023:02:08 10:01:18,134.8
2,2023:02:08 10:01:18,242.1
3,2023:02:08 10:01:18,6.5
4,2023:02:08 10:01:18,70.1
5,2023:02:08 10:01:18,495.0
1,2023:02:08 10:04:38,364.4
2,2023:02:08 10:04:38,353.5
3,2023:02:08 10:04:38,124.6
4,2023:02:08 10:04:38,92.5
5,2023:02:08 10:04:38,49.8
1,2023:02:08 10:07:58,392.7
2,2023:02:08 10:07:58,146.4
3,2023:02:08 10:07:58,265.1
4,2023:02:08 10:07:58,6.7
5,2023:02:08 10:07:58,25.8
1,2023:02:08 10:11:18,597.0
2,2023:02:08 10:11:18,70.2
3,2023:02:08 10:11:18,548.8
4,2023:02:08 10:11:18,301.8
5,2023:02:08 10:11:18,369.1
1,2023:02:08 10:14:38,519.7
2,2023:02:08 10:14:38,281.2
3,2023:02:08 10:14:38,236.6
4,2023:02:08 10:14:38,367.3
5,2023:02:08 10:14:38,365.0
1,2023:02:08 10:17:58,229.0
2,2023:02:08 10:17:58,422.0
3,2023:02:08 10:17:58,279.1
4,2023:02:08 10:17:58,51.3
5,2023:02:08 10:17:58,246.8
1,2023:02:08 10:21:18,106.4
2,2023:02:08 10:21:18,299.6
3,2023:02:08 10:21:18,562.1
4,2023:02:08 10:21:18,573.7
5,2023:02:08 10:21:18,186.4
1,2023:02:08 10:24:38,548.4
2,2023:02:08 10:24:38,470.4
3,2023:02:08 10:24:38,399.8
4,2023:02:08 10:24:38,525.7
5,2023:02:08 10:24:38,283.5
1,2023:02:08 10:27:58,494.5
2,2023:02:08 10:27:58,412.3
3,2023:02:08 10:27:58,164.3
4,2023:02:08 10:27:58,385.4
5,2023:02:08 10:27:58,192.2
1,2023:02:08 10:31:18,363.2
2,2023:02:08 10:31:18,158.6
3,2023:02:08 10:31:18,423.5
4,2023:02:08 10:31:18,98.5
5,2023:02:08 10:31:18,29.0
1,2023:02:08 10:34:38,389.0
2,2023:02:08 10:34:38,63.1
3,2023:02:08 10:34:38,10.8
4,2023:02:08 10:34:38,533.3
5,2023:02:08 10:34:38,526.5
1,2023:02:08 10:37:58,432.0
2,2023:02:08 10:37:58,88.0
3,2023:02:08 10:37:58,215.6
4,2023:02:08 10:37:58,293.5
5,2023:02:08 10:37:58,215.0
1,2023:02:08 10:41:18,222.1
2,2023:02:08 10:41:18,125.4
3,2023:02:08 10:41:18,118.4
4,2023:02:08 10:41:18,169.5
5,2023:02:08 10:41:18,7.7
1,2023:02:08 10:44:38,99.7
2,2023:02:08 10:44:38,597.3
3,2023:02:08 10:44:38,25.3
4,2023:02:08 10:44:38,389.6
5,2023:02:08 10:44:38,309.7
1,2023:02:08 10:47:58,438.7
2,2023:02:08 10:47:58,592.7
3,2023:02:08 10:47:58,65.8
4,2023:02:08 10:47:58,83.2
5,2023:02:08 10:47:58,478.1
1,2023:02:08 10:51:18,304.5
2,2023:02:08 10:51:18,64.3
3,2023:02:08 10:51:18,36.8
4,2023:02:08 10:51:18,449.1
5,2023:02:08 10:51:18,160.8
1,2023:02:08 10:54:38,296.5
2,2023:02:08 10:54:38,400.3
3,2023:02:08 10:54:38,194.3
4,2023:02:08 10:54:38,300.7
5,2023:02:08 10:54:38,526.0
1,2023:02:08 10:57:58,277.6
2,2023:02:08 10:57:58,22.7
3,2023:02:08 10:57:58,394.5
4,2023:02:08 10:57:58,355.0
5,2023:02:08 10:57:58,507.7
1,2023:02:08 11:01:18,49.2
2,2023:02:08 11:01:18,77.2
3,2023:02:08 11:01:18,443.7
4,2023:02:08 11:01:18,40.1
5,2023:02:08 11:01:18,575.1
1,2023:02:08 11:04:38,237.8
2,2023:02:08 11:04:38,117.3
3,2023:02:08 11:04:38,589.6
4,2023:02:08 11:04:38,388.6
5,2023:02:08 11:04:38,470.4
1,2023:02:08 11:07:58,326.7
2,2023:02:08 11:07:58,102.2
3,2023:02:08 11:07:58,165.7
4,2023:02:08 11:07:58,21.8
5,2023:02:08 11:07:58,534.1
1,2023:02:08 11:11:18,310.5
2,2023:02:08 11:11:18,197.0
3,2023:02:08 11:11:18,478.5
4,2023:02:08 11:11:18,401.7
5,2023:02:08 11:11:18,313.5
1,2023:02:08 11:14:38,585.5
2,2023:02:08 11:14:38,561.4
3,2023:02:08 11:14:38,535.5
4,2023:02:08 11:14:38,88.6
5,2023:02:08 11:14:38,556.0
1,2023:02:08 11:17:58,536.0
2,2023:02:08 11:17:58,132.0
3,2023:02:08 11:17:58,512.5
4,2023:02:08 11:17:58,387.8
5,2023:02:08 11:17:58,346.1
1,2023:02:08 11:21:18,153.7
2,2023:02:08 11:21:18,483.2
3,2023:02:08 11:21:18,10.3
4,2023:02:08 11:21:18,3.7
5,2023:02:08 11:21:18,521.2
1,2023:02:08 11:24:38,102.1
2,2023:02:08 11:24:38,358.3
3,2023:02:08 11:24:38,410.7
4,2023:02:08 11:24:38,557.5
5,2023:02:08 11:24:38,393.1
1,2023:02:08 11:27:58,329.2
2,2023:02:08 11:27:58,257.6
3,2023:02:08 11:27:58,168.0
4,2023:02:08 11:27:58,339.2
5,2023:02:08 11:27:58,233.6
1,2023:02:08 11:31:18,257.8
2,2023:02:08 11:31:18,444.1
3,2023:02:08 11:31:18,123.3
4,2023:02:08 11:31:18,537.5
5,2023:02:08 11:31:18,100.6
1,2023:02:08 11:34:38,67.8
2,2023:02:08 11:34:38,128.0
3,2023:02:08 11:34:38,70.1
4,2023:02:08 11:34:38,120.5
5,2023:02:08 11:34:38,271.8
1,2023:02:08 11:37:58,370.6
2,2023:02:08 11:37:58,371.5
3,2023:02:08 11:37:58,43.1
4,2023:02:08 11:37:58,171.4
5,2023:02:08 11:37:58,486.4
1,2023:02:08 11:41:18,374.0
2,2023:02:08 11:41:18,66.6
3,2023:02:08 11:41:18,583.3
4,2023:02:08 11:41:18,262.8
5,2023:02:08 11:41:18,584.2
1,2023:02:08 11:44:38,40.1
2,2023:02:08 11:44:38,216.3
3,2023:02:08 11:44:38,375.1
4,2023:02:08 11:44:38,425.3
5,2023:02:08 11:44:38,213.4
1,2023:02:08 11:47:58,341.5
2,2023:02:08 11:47:58,217.4
3,2023:02:08 11:47:58,170.5
4,2023:02:08 11:47:58,388.6
5,2023:02:08 11:47:58,219.2
1,2023:02:08 11:51:18,427.7
2,2023:02:08 11:51:18,346.8
3,2023:02:08 11:51:18,36.3
4,2023:02:08 11:51:18,323.4
5,2023:02:08 11:51:18,36.8
1,2023:02:08 11:54:38,226.4
2,2023:02:08 11:54:38,112.2
3,2023:02:08 11:54:38,183.7
4,2023:02:08 11:54:38,403.8
5,2023:02:08 11:54:38,24.4
1,2023:02:08 11:57:58,191.0
2,2023:02:08 11:57:58,112.0
3,2023:02:08 11:57:58,40.2
4,2023:02:08 11:57:58,479.0
5,2023:02:08 11:57:58,541.7
1,2023:02:08 12:01:18,275.5
2,2023:02:08 12:01:18,368.4
3,2023:02:08 12:01:18,445.7
4,2023:02:08 12:01:18,16.5
5,2023:02:08 12:01:18,30.5
1,2023:02:08 12:04:38,285.6
2,2023:02:08 12:04:38,292.3
3,2023:02:08 12:04:38,92.1
4,2023:02:08 12:04:38,168.2
5,2023:02:08 12:04:38,371.2
1,2023:02:08 12:07:58,258.0
2,2023:02:08 12:07:58,152.8
3,2023:02:08 12:07:58,103.4
4,2023:02:08 12:07:58,77.1
5,2023:02:08 12:07:58,314.1
1,2023:02:08 12:11:18,206.3
2,2023:02:08 12:11:18,136.7
3,2023:02:08 12:11:18,422.1
4,2023:02:08 12:11:18,64.5
5,2023:02:08 12:11:18,311.6
1,2023:02:08 12:14:38,283.6
2,2023:02:08 12:14:38,416.4
3,2023:02:08 12:14:38,112.4
4,2023:02:08 12:14:38,76.7
5,2023:02:08 12:14:38,580.7
1,2023:02:08 12:17:58,577.6
2,2023:02:08 12:17:58,184.3
3,2023:02:08 12:17:58,238.8
4,2023:02:08 12:17:58,115.8
5,2023:02:08 12:17:58,472.0
1,2023:02:08 12:21:18,377.0
2,2023:02:08 12:21:18,471.5
3,2023:02:08 12:21:18,588.0
4,2023:02:08 12:21:18,373.0
5,2023:02:08 12:21:18,554.5
1,2023:02:08 12:24:38,574.6
2,2023:02:08 12:24:38,199.6
3,2023:02:08 12:24:38,574.2
4,2023:02:08 12:24:38,141.4
5,2023:02:08 12:24:38,344.3
1,2023:02:08 12:27:58,505.7
2,2023:02:08 12:27:58,387.3
3,2023:02:08 12:27:58,584.6
4,2023:02:08 12:27:58,218.6
5,2023:02:08 12:27:58,290.3
1,2023:02:08 12:31:18,307.0
2,2023:02:08 12:31:18,510.7
3,2023:02:08 12:31:18,111.3
4,2023:02:08 12:31:18,222.7
5,2023:02:08 12:31:18,468.0
1,2023:02:08 12:34:38,428.6
2,2023:02:08 12:34:38,184.1
3,2023:02:08 12:34:38,116.6
4,2023:02:08 12:34:38,575.6
5,2023:02:08 12:34:38,28.3
1,2023:02:08 12:37:58,431.8
2,2023:02:08 12:37:58,210.0
3,2023:02:08 12:37:58,370.5
4,2023:02:08 12:37:58,5.3
5,2023:02:08 12:37:58,275.1
1,2023:02:08 12:41:18,518.2
2,2023:02:08 12:41:18,365.7
3,2023:02:08 12:41:18,440.7
4,2023:02:08 12:41:18,120.1
5,2023:02:08 12:41:18,142.7
1,2023:02:08 12:44:38,301.4
2,2023:02:08 12:44:38,196.8
3,2023:02:08 12:44:38,36.0
4,2023:02:08 12:44:38,209.2
5,2023:02:08 12:44:38,3.8
1,2023:02:08 12:47:58,452.5
2,2023:02:08 12:47:58,426.5
3,2023:02:08 12:47:58,68.2
4,2023:02:08 12:47:58,166.4
5,2023:02:08 12:47:58,516.7
1,2023:02:08 12:51:18,451.8
2,2023:02:08 12:51:18,567.0
3,2023:02:08 12:51:18,229.1
4,2023:02:08 12:51:18,328.7
5,2023:02:08 12:51:18,48.6
1,2023:02:08 12:54:38,365.4
2,2023:02:08 12:54:38,158.0
3,2023:02:08 12:54:38,396.4
4,2023:02:08 12:54:38,377.1
5,2023:02:08 12:54:38,535.1
1,2023:02:08 12:57:58,146.2
2,2023:02:08 12:57:58,453.6
3,2023:02:08 12:57:58,138.5
4,2023:02:08 12:57:58,105.8
5,2023:02:08 12:57:58,518.7
1,2023:02:08 13:01:18,55.7
2,2023:02:08 13:01:18,136.7
3,2023:02:08 13:01:18,547.8
4,2023:02:08 13:01:18,492.3
5,2023:02:08 13:01:18,260.7
1,2023:02:08 13:04:38,328.6
2,2023:02:08 13:04:38,50.5
3,2023:02:08 13:04:38,368.2
4,2023:02:08 13:04:38,524.8
5,2023:02:08 13:04:38,576.0
1,2023:02:08 13:07:58,61.3
2,2023:02:08 13:07:58,27.1
3,2023:02:08 13:07:58,431.4
4,2023:02:08 13:07:58,292.2
5,2023:02:08 13:07:58,416.3
1,2023:02:08 13:11:18,372.4
2,2023:02:08 13:11:18,549.8
3,2023:02:08 13:11:18,475.8
4,2023:02:08 13:11:18,316.0
5,2023:02:08 13:11:18,410.3
1,2023:02:08 13:14:38,486.8
2,2023:02:08 13:14:38,280.0
3,2023:02:08 13:14:38,269.4
4,2023:02:08 13:14:38,563.7
5,2023:02:08 13:14:38,274.0
1,2023:02:08 13:17:58,457.0
2,2023:02:08 13:17:58,499.5
3,2023:02:08 13:17:58,376.8
4,2023:02:08 13:17:58,483.4
5,2023:02:08 13:17:58,139.5
1,2023:02:08 13:21:18,50.5
2,2023:02:08 13:21:18,510.2
3,2023:02:08 13:21:18,254.8
4,2023:02:08 13:21:18,68.6
5,2023:02:08 13:21:18,74.6
1,2023:02:08 13:24:38,14.5
2,2023:02:08 13:24:38,582.0
3,2023:02:08 13:24:38,47.1
4,2023:02:08 13:24:38,407.5
5,2023:02:08 13:24:38,142.2
1,2023:02:08 13:27:58,568.2
2,2023:02:08 13:27:58,260.5
3,2023:02:08 13:27:58,441.0
4,2023:02:08 13:27:58,255.0
5,2023:02:08 13:27:58,168.5
1,2023:02:08 13:31:18,78.2
2,2023:02:08 13:31:18,526.3
3,2023:02:08 13:31:18,517.3
4,2023:02:08 13:31:18,259.6
5,2023:02:08 13:31:18,99.5
1,2023:02:08 13:34:38,35.7
2,2023:02:08 13:34:38,402.8
3,2023:02:08 13:34:38,418.6
4,2023:02:08 13:34:38,55.1
5,2023:02:08 13:34:38,423.4
1,2023:02:08 13:37:58,211.6
2,2023:02:08 13:37:58,590.5
3,2023:02:08 13:37:58,81.8
4,2023:02:08 13:37:58,120.6
5,2023:02:08 13:37:58,297.1
1,2023:02:08 13:41:18,134.0
2,2023:02:08 13:41:18,228.2
3,2023:02:08 13:41:18,12.2
4,2023:02:08 13:41:18,17.4
5,2023:02:08 13:41:18,475.6
1,2023:02:08 13:44:38,271.0
2,2023:02:08 13:44:38,489.4
3,2023:02:08 13:44:38,76.0
4,2023:02:08 13:44:38,165.2
5,2023:02:08 13:44:38,118.6
1,2023:02:08 13:47:58,525.2
2,2023:02:08 13:47:58,208.3
3,2023:02:08 13:47:58,146.0
4,2023:02:08 13:47:58,431.0
5,2023:02:08 13:47:58,519.8
1,2023:02:08 13:51:18,206.4
2,2023:02:08 13:51:18,166.3
3,2023:02:08 13:51:18,430.0
4,2023:02:08 13:51:18,20.8
5,2023:02:08 13:51:18,66.0
1,2023:02:08 13:54:38,278.4
2,2023:02:08 13:54:38,378.4
3,2023:02:08 13:54:38,539.8
4,2023:02:08 13:54:38,173.6
5,2023:02:08 13:54:38,12.7
1,2023:02:08 13:57:58,237.6
2,2023:02:08 13:57:58,298.1
3,2023:02:08 13:57:58,542.4
4,2023:02:08 13:57:58,214.3
5,2023:02:08 13:57:58,248.5
1,2023:02:08 14:01:18,527.2
2,2023:02:08 14:01:18,421.6
3,2023:02:08 14:01:18,71.3
4,2023:02:08 14:01:18,12.0
5,2023:02:08 14:01:18,375.2
1,2023:02:08 14:04:38,191.5
2,2023:02:08 14:04:38,36.7
3,2023:02:08 14:04:38,394.5
4,2023:02:08 14:04:38,466.7
5,2023:02:08 14:04:38,437.5
1,2023:02:08 14:07:58,217.3
2,2023:02:08 14:07:58,596.2
3,2023:02:08 14:07:58,36.7
4,2023:02:08 14:07:58,229.4
5,2023:02:08 14:07:58,457.0
1,2023:02:08 14:11:18,450.8
2,2023:02:08 14:11:18,14.2
3,2023:02:08 14:11:18,87.2
4,2023:02:08 14:11:18,417.1
5,2023:02:08 14:11:18,54.5
1,2023:02:08 14:14:38,276.3
2,2023:02:08 14:14:38,193.4
3,2023:02:08 14:14:38,182.1
4,2023:02:08 14:14:38,520.6
5,2023:02:08 14:14:38,61.1
1,2023:02:08 14:17:58,244.5
2,2023:02:08 14:17:58,498.5
3,2023:02:08 14:17:58,171.7
4,2023:02:08 14:17:58,382.8
5,2023:02:08 14:17:58,549.4
1,2023:02:08 14:21:18,140.2
2,2023:02:08 14:21:18,246.0
3,2023:02:08 14:21:18,494.0
4,2023:02:08 14:21:18,149.0
5,2023:02:08 14:21:18,405.8
1,2023:02:08 14:24:38,20.1
2,2023:02:08 14:24:38,371.7
3,2023:02:08 14:24:38,473.6
4,2023:02:08 14:24:38,476.3
5,2023:02:08 14:24:38,404.5
1,2023:02:08 14:27:58,428.8
2,2023:02:08 14:27:58,442.7
3,2023:02:08 14:27:58,234.1
4,2023:02:08 14:27:58,153.7
5,2023:02:08 14:27:58,53.7
1,2023:02:08 14:31:18,189.2
2,2023:02:08 14:31:18,118.1
3,2023:02:08 14:31:18,595.0
4,2023:02:08 14:31:18,495.8
5,2023:02:08 14:31:18,389.2
1,2023:02:08 14:34:38,226.5
2,2023:02:08 14:34:38,197.1
3,2023:02:08 14:34:38,453.3
4,2023:02:08 14:34:38,133.5
5,2023:02:08 14:34:38,236.5
1,2023:02:08 14:37:58,149.5
2,2023:02:08 14:37:58,247.6
3,2023:02:08 14:37:58,214.7
4,2023:02:08 14:37:58,430.0
5,2023:02:08 14:37:58,488.1
1,2023:02:08 14:41:18,379.7
2,2023:02:08 14:41:18,239.6
3,2023:02:08 14:41:18,575.7
4,2023:02:08 14:41:18,11.8
5,2023:02:08 14:41:18,551.3
